"1_book" "10_book" "11_book" "12_book" "13_book" "14_book" "15_book" "16_book" "17_book" "18_book" "19_book" "2_book" "20_book" "21_book" "22_book" "23_book" "24_book" "25_book" "26_book" "27_book" "28_book" "29_book" "3_book" "30_book" "31_book" "32_book" "33_book" "34_book" "35_book" "36_book" "37_book" "38_book" "39_book" "4_book" "40_book" "41_book" "42_book" "43_book" "44_book" "45_book" "46_book" "47_book" "48_book" "49_book" "5_book" "50_book" "51_book" "52_book" "53_book" "54_book" "55_book" "56_book" "57_book" "58_book" "59_book" "6_book" "60_book" "61_book" "62_book" "63_book" "64_book" "65_book" "66_book" "7_book" "8_book" "9_book" "b_book"
"chaldeans" 0 0 0 0.0343038463187685 0 0.00387506781368674 0 0 0 0.00547495209416918 0 0 0 0 0 0.0191032393635892 0.101784784358282 0 0.0101786350450405 0.0855798031664527 0 0 0 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rule" 0.0131274942239025 0 0.0082355363393041 0 0 0.00387506781368674 0 0.0095383441434567 0.0526131182041389 0 0.00689401599411711 0 0.0330578512396694 0.017860332202179 0 0.0272903419479846 0.00236708800833215 0.0292312189418299 0.00763397628378035 0.0513478818998716 0 0.0504540867810293 0.0167855644146034 0 0 0 0 0 0 0 0 0.0158177791838026 0 0 0 0.00670331143584931 0.0038933229511388 0 0 0.0105474106106951 0.0106326422115896 0 0.0319897632757518 0.0325732899022801 0.00715512306811677 0.0448229493500672 0.0500250125062531 0 0 0.131521262604121 0 0 0 0.042674253200569 0 0 0 0 0 0 0 0 0.0247116968698517 0.0424628450106157 0 0 0
"selah" 0 0 0 0 0 0 0 0 0 0 0.163158378527438 0 0 0 0 0.00272903419479846 0 0 0 0 0 0 0 0 0 0 0 0 0.208333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"served" 0.0210039907582441 0.00972147960919652 0.0164710726786082 0.0385918271086146 0.0198560436832961 0.015500271254747 0 0.0095383441434567 0 0 0.00459601066274474 0 0 0.017860332202179 0 0 0.0142025280499929 0 0.00508931752252023 0 0.0193124758594052 0 0 0 0 0 0 0 0 0 0 0.0158177791838026 0 0 0 0 0 0.00525182500919069 0.00824844310636367 0.0105474106106951 0 0 0 0 0.0143102461362335 0.0448229493500672 0 0 0 0.0438404208680403 0 0 0 0 0 0.0214086919289231 0 0 0 0 0 0 0 0.0690021231422505 0 0.0120821586790173 0
"smitten" 0 0.0340251786321878 0.0123533045089561 0.0214399039492303 0.00992802184164805 0.0232504068821204 0 0 0 0.00547495209416918 0.00919202132548948 0.0155395325708603 0 0 0 0.0109161367791938 0.0094683520333286 0 0.00763397628378035 0 0.0386249517188103 0 0.00419639110365086 0.0480422772039395 0 0 0.0320924261874198 0 0 0 0 0 0 0.0124879023446037 0 0 0 0 0.00412422155318184 0 0 0.0162127107652399 0 0 0.0178878076702919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0164744645799012 0.0212314225053079 0 0.0322190898107129 0
"blemish" 0 0.00486073980459826 0 0 0 0 0 0 0 0 0 0.00621581302834411 0 0 0 0 0 0 0.0279912463738613 0.00855798031664527 0 0 0.121695342005875 0 0 0 0 0 0 0 0 0 0 0.0593175361368674 0 0 0 0 0 0 0 0 0 0.0651465798045603 0.0143102461362335 0.0448229493500672 0.0500250125062531 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0.158982511923688 0.00823723228995058 0 0 0 0
"dream" 0.0761394664986347 0 0.0082355363393041 0 0 0 0 0 0 0.0109499041883384 0.00459601066274474 0 0 0.017860332202179 0 0.00272903419479846 0.0047341760166643 0 0 0.196833547282841 0 0.0504540867810293 0 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0.0255972696245734 0 0 0 0.00412422155318184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0159235668789809 0 0 0
"dry" 0.010501995379122 0 0 0.00857596157969212 0 0 0 0.0095383441434567 0 0.0218998083766767 0.0114900266568618 0.0217553455992044 0.00661157024793388 0 0 0.0463935813115738 0.0094683520333286 0 0.0152679525675607 0 0.0579374275782155 0 0.00419639110365086 0 0 0.152322924600152 0 0.162337662337662 0 0.0625782227784731 0.0916590284142988 0.0158177791838026 0 0 0 0 0.0038933229511388 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0.0142247510668563 0 0.0321130378933847 0 0 0 0 0 0 0 0.0159235668789809 0 0 0
"eleazar" 0 0.00486073980459826 0 0 0.0744601638123604 0 0.0406669377795852 0.0095383441434567 0 0 0 0.00932371954251616 0 0 0 0 0 0 0 0 0 0 0.0125891733109526 0 0 0 0 0 0 0 0 0 0 0.109269145515282 0.00853242320819113 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0.0428173838578463 0 0 0 0 0 0 0 0.00530785562632696 0 0.00402738622633911 0
"eternal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00272903419479846 0 0 0 0 0 0 0 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0.0255972696245734 0.0201099343075479 0.0155732918045552 0.0892810251562418 0.00824844310636367 0.0632844636641704 0 0.0486381322957198 0.0319897632757518 0.0325732899022801 0.00357756153405839 0 0 0 0.19047619047619 0.175361683472161 0.124688279301746 0.334448160535117 0 0.085348506401138 0 0 0.0413393964448119 0.0648929266709929 0.24174053182917 0 0 0.317965023847377 0.00823723228995058 0 0 0 0
"levi" 0.015752993068683 0 0.00411776816965205 0 0.0744601638123604 0 0.0271112918530568 0.0190766882869134 0 0 0.00229800533137237 0.0217553455992044 0 0 0 0 0 0 0.00508931752252023 0 0 0 0 0 0 0 0 0 0 0 0 0.0158177791838026 0.173510699826489 0.0499516093784147 0 0.00670331143584931 0.0155732918045552 0 0 0 0 0 0 0 0.0250429307384087 0 0 0 0 0 0 0 0 0.0284495021337127 0 0.0160565189466924 0 0 0 0 0 0 0.00823723228995058 0 0 0 0
"loveth" 0.00525099768956102 0 0 0 0 0.00387506781368674 0 0 0 0 0.0206820479823513 0 0.0925619834710744 0.0357206644043579 0.18677624206201 0.00545806838959692 0 0 0 0 0.0579374275782155 0 0 0 0 0 0 0 0 0 0 0 0.0578368999421631 0 0.00853242320819113 0 0.00778664590227759 0.0367627750643349 0 0.0105474106106951 0.0212652844231792 0.0162127107652399 0 0.0651465798045603 0.0143102461362335 0 0 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0.362610797743755 0 0.334448160535117 0 0.0164744645799012 0 0.0396353547364249 0 0
"passover" 0 0 0 0.0128639423695382 0 0.0581260172053011 0.0271112918530568 0 0 0 0 0.0186474390850323 0 0 0 0 0 0 0.00254465876126011 0 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0 0 0.0343417314476601 0.0170648464163823 0.0335165571792466 0.0272532606579716 0.0525182500919069 0.00412422155318184 0 0.0106326422115896 0 0 0 0.0143102461362335 0 0 0 0 0 0 0 0 0.0142247510668563 0 0.0107043459644616 0 0 0 0 0 0 0 0 0 0 0
"reuben" 0.0341314849821466 0 0 0 0.0297840655249442 0 0 0 0 0 0 0.00932371954251616 0 0 0 0 0 0 0.00763397628378035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0655614873091692 0 0 0 0 0 0 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0 0 0.117747805609077 0 0 0 0 0 0 0.00823723228995058 0.0106157112526539 0 0 0
"wings" 0 0.00486073980459826 0.0164710726786082 0 0.00496401092082403 0.015500271254747 0 0 0 0.0109499041883384 0.0252780586450961 0.0155395325708603 0.00661157024793388 0.017860332202179 0 0.0109161367791938 0.00710126402499645 0 0.0534378339864624 0.0256739409499358 0.0193124758594052 0 0.00419639110365086 0 0 0 0 0 0 0 0 0.0474533375514078 0.0578368999421631 0 0.00426621160409556 0 0.0038933229511388 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0247116968698517 0 0.0396353547364249 0 0
"womb" 0.0183784919134636 0 0 0 0 0 0 0 0 0.0602244730358609 0.0160860373196066 0.0124316260566882 0.0132231404958678 0.0357206644043579 0 0.0245613077531861 0.0094683520333286 0 0.00254465876126011 0 0.0579374275782155 0 0 0 0 0 0 0 0 0 0 0 0 0.0124879023446037 0.00426621160409556 0 0.0311465836091104 0.00525182500919069 0.00824844310636367 0.0105474106106951 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0159235668789809 0.0396353547364249 0.00805477245267821 0
"affliction" 0.010501995379122 0 0.0082355363393041 0.00428798078984606 0.00496401092082403 0.0116252034410602 0 0.0190766882869134 0 0.0328497125650151 0.0275760639764684 0.00932371954251616 0 0 0 0.00818710258439538 0.00710126402499645 0.146156094709149 0 0 0.0193124758594052 0 0 0.0240211386019697 0.154559505409583 0.0761614623000762 0 0.0811688311688312 0.0694444444444444 0 0 0.0316355583676052 0 0 0 0 0 0 0.00824844310636367 0 0 0.11348897535668 0 0 0.00715512306811677 0.0896458987001345 0 0.163309744148068 0.0952380952380952 0 0 0 0 0 0.0434404865334492 0 0 0 0 0 0 0 0 0 0 0.00805477245267821 0
"burnt" 0.00262549884478051 0 0.0247066090179123 0.0385918271086146 0 0.0271254746958072 0 0 0 0 0 0.00932371954251616 0 0 0 0.00272903419479846 0.0047341760166643 0 0.00508931752252023 0 0 0 0.0881242131766681 0 0 0 0 0 0 0 0 0 0 0.0124879023446037 0 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0.0284495021337127 0 0.0267608649111539 0 0 0 0 0 0 0.0247116968698517 0.0212314225053079 0 0.00805477245267821 0
"doors" 0 0 0.0247066090179123 0.00428798078984606 0.00496401092082403 0.0310005425094939 0 0.104921785578024 0 0.0273747604708459 0.00689401599411711 0 0.0132231404958678 0.017860332202179 0.0373552484124019 0.0109161367791938 0 0 0.0203572700900809 0 0 0 0 0 0 0 0.0320924261874198 0 0 0 0 0.0158177791838026 0.0578368999421631 0 0.00426621160409556 0.00670331143584931 0 0.0105036500183814 0.0206211077659092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434404865334492 0.00535217298223079 0 0 0 0 0 0 0 0.0318471337579618 0 0.00805477245267821 0
"except" 0.0183784919134636 0.00972147960919652 0 0.00428798078984606 0 0 0 0 0.0350754121360926 0 0.00459601066274474 0 0.00661157024793388 0 0 0.00272903419479846 0 0 0 0.0256739409499358 0 0 0.00419639110365086 0.0480422772039395 0 0 0 0 0 0 0 0 0 0 0.0255972696245734 0.0268132457433972 0.0116799688534164 0.0787773751378604 0.024745329319091 0.0421896424427803 0.0425305688463583 0.0162127107652399 0 0 0.00357756153405839 0 0 0 0.0952380952380952 0.0438404208680403 0.0623441396508728 0 0 0 0 0.00535217298223079 0 0 0 0 0 0 0.0164744645799012 0 0 0.00402738622633911 0
"kindled" 0.00525099768956102 0.0243036990229913 0 0.0171519231593842 0.00496401092082403 0.00775013562737348 0 0 0 0.0328497125650151 0.0137880319882342 0.00621581302834411 0 0 0 0.00818710258439538 0.0094683520333286 0.0292312189418299 0.00254465876126011 0 0.0386249517188103 0 0.00419639110365086 0 0 0 0 0 0 0 0 0.0158177791838026 0 0.0312197558615092 0 0 0.00778664590227759 0 0.00412422155318184 0 0 0 0 0 0.0214653692043503 0 0 0 0 0 0 0 0 0 0.0434404865334492 0.0107043459644616 0 0 0 0 0 0 0 0.0371549893842887 0 0.0120821586790173 0
"last" 0 0.0145822194137948 0 0 0.00992802184164805 0.0310005425094939 0.0135556459265284 0.0095383441434567 0 0.00547495209416918 0 0 0.0132231404958678 0 0 0.00818710258439538 0.00236708800833215 0 0 0.0171159606332905 0 0 0 0.0240211386019697 0 0 0 0 0 0 0 0 0 0.00312197558615092 0.0426621160409556 0.0335165571792466 0.0155732918045552 0.0420146000735256 0.00412422155318184 0 0.0531632110579479 0 0 0 0 0 0 0 0 0 0.0623441396508728 0 0 0 0.0434404865334492 0 0.0413393964448119 0.129785853341986 0.08058017727639 0 0 0.158982511923688 0.0494233937397035 0 0 0 0
"mother^s" 0.0236294896030246 0 0.0247066090179123 0.0557437502679988 0 0.0348756103231807 0 0 0 0.0164248562825075 0.0114900266568618 0.00621581302834411 0 0.017860332202179 0.112065745237206 0.00272903419479846 0.00236708800833215 0 0 0 0 0 0.0209819555182543 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0.00426621160409556 0 0.0038933229511388 0.0105036500183814 0.00824844310636367 0 0 0 0.0319897632757518 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212314225053079 0.0396353547364249 0.00402738622633911 0
"rulers" 0.00262549884478051 0 0.00411776816965205 0.00428798078984606 0.0148920327624721 0.00775013562737348 0.0135556459265284 0.095383441434567 0 0 0.00229800533137237 0.0341869716558926 0 0.017860332202179 0 0.0136451709739923 0.0047341760166643 0 0.00763397628378035 0.0171159606332905 0.0193124758594052 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0.00426621160409556 0.00670331143584931 0.019466614755694 0.0157554750275721 0.0412422155318184 0.0105474106106951 0.0212652844231792 0 0 0 0 0 0 0 0 0 0 0.111482720178372 0 0 0 0 0 0 0 0 0 0 0 0.0106157112526539 0 0 0
"speaking" 0.00787649653434152 0.00972147960919652 0 0 0 0.00387506781368674 0 0 0.0175377060680463 0.0218998083766767 0.00459601066274474 0.00621581302834411 0 0 0 0.0109161367791938 0.0189367040666572 0 0.00254465876126011 0.0427899015832264 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00936592675845275 0.0170648464163823 0 0.0038933229511388 0.0105036500183814 0.0371179939786365 0 0.0318979266347687 0 0 0.0651465798045603 0.0143102461362335 0 0.0500250125062531 0 0 0.0438404208680403 0 0 0 0 0 0 0.0826787928896238 0.0648929266709929 0 0 0 0 0.0247116968698517 0.00530785562632696 0.0396353547364249 0.00805477245267821 0
"exalted" 0 0.00972147960919652 0.0123533045089561 0.00428798078984606 0.00992802184164805 0.00387506781368674 0 0.0095383441434567 0 0.0164248562825075 0.0459601066274474 0 0.00661157024793388 0 0 0.0327484103375815 0 0.0292312189418299 0.0101786350450405 0.00855798031664527 0.0386249517188103 0 0 0 0 0 0.0320924261874198 0 0 0 0 0 0 0.00312197558615092 0.00853242320819113 0 0.019466614755694 0 0.00824844310636367 0 0 0.0648508430609598 0 0 0.00357756153405839 0.0448229493500672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"gad" 0.010501995379122 0.0291644388275896 0 0 0.0546041201290643 0.00387506781368674 0 0 0 0 0 0.00310790651417205 0 0 0 0 0.00236708800833215 0 0.00763397628378035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593175361368674 0 0 0 0 0 0 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0 0 0.107043459644616 0 0 0 0 0 0 0.00823723228995058 0 0 0.00805477245267821 0
"hebron" 0.0131274942239025 0.11179701550576 0.00411776816965205 0 0.0893521965748325 0.00387506781368674 0 0 0 0 0 0.00310790651417205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00936592675845275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0802825947334618 0 0 0 0 0 0 0 0.0212314225053079 0 0.00402738622633911 0
"hill-country" 0 0.00486073980459826 0.0082355363393041 0.00428798078984606 0.00496401092082403 0.015500271254747 0 0 0 0 0 0 0 0 0 0 0.00710126402499645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00624395117230183 0 0 0 0 0 0 0 0 0 0 0.0357756153405839 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0 0 0 0 0 0 0 0.0902335456475584 0 0.0161095449053564 0
"moved" 0.010501995379122 0.0145822194137948 0 0 0.0148920327624721 0.00775013562737348 0.0135556459265284 0 0.0175377060680463 0.0109499041883384 0.0459601066274474 0 0.00661157024793388 0 0.0373552484124019 0.0109161367791938 0.00236708800833215 0 0 0.0171159606332905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213310580204778 0.0201099343075479 0.0116799688534164 0 0.0164968862127273 0 0 0 0 0 0.00715512306811677 0 0.0500250125062531 0.0544365813826892 0 0 0 0 0 0.0142247510668563 0 0.0107043459644616 0 0.0648929266709929 0 0 0 0 0.00823723228995058 0.00530785562632696 0.0396353547364249 0.00402738622633911 0
"speaketh" 0.00525099768956102 0 0.00411776816965205 0 0 0 0 0 0 0.0164248562825075 0.0160860373196066 0.00310790651417205 0.0330578512396694 0 0 0.00818710258439538 0.0142025280499929 0 0.00254465876126011 0 0 0 0 0.0240211386019697 0 0 0 0 0 0 0.0916590284142988 0.0158177791838026 0 0.00936592675845275 0.0127986348122867 0.00670331143584931 0.00778664590227759 0.0472664250827162 0.00412422155318184 0.0105474106106951 0.106326422115896 0.0162127107652399 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0.042674253200569 0.130321459600348 0 0.0413393964448119 0 0 0 0 0.158982511923688 0 0 0 0 0
"syria" 0 0.0145822194137948 0.0452954498661725 0.124351442905536 0.00496401092082403 0.0387506781368674 0 0 0 0 0 0 0 0 0 0.0163742051687908 0 0 0.00508931752252023 0 0 0 0 0.0240211386019697 0 0 0 0 0 0 0 0 0 0 0.00426621160409556 0 0.0038933229511388 0 0.0206211077659092 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00530785562632696 0 0 0
"trees" 0.010501995379122 0 0.00411776816965205 0.00428798078984606 0.00496401092082403 0 0 0.0286150324303701 0 0 0.0114900266568618 0.00310790651417205 0 0.0357206644043579 0.0747104968248039 0.0136451709739923 0.00710126402499645 0 0.0305359051351214 0 0 0.100908173562059 0.0209819555182543 0 0 0 0 0 0 0 0 0 0 0 0.00853242320819113 0.00670331143584931 0.00778664590227759 0.00525182500919069 0 0 0 0 0 0 0.0143102461362335 0 0 0 0 0 0 0 0 0 0 0.0160565189466924 0 0 0 0 0 0 0.0247116968698517 0.0477707006369427 0 0 0
"wast" 0.010501995379122 0.00486073980459826 0.00411776816965205 0 0 0 0 0 0 0.0164248562825075 0.00459601066274474 0 0 0 0 0.0191032393635892 0.0047341760166643 0 0.066161127792763 0 0 0 0 0 0.154559505409583 0 0 0 0 0 0 0 0 0 0.00426621160409556 0.00670331143584931 0.00778664590227759 0.0157554750275721 0 0.0316422318320852 0.0106326422115896 0 0 0 0.0286204922724671 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0.0164744645799012 0 0.0396353547364249 0.00805477245267821 0
"whence" 0.015752993068683 0.00972147960919652 0 0.0128639423695382 0.00496401092082403 0 0 0 0 0.0273747604708459 0.00459601066274474 0 0 0 0 0.0109161367791938 0.00236708800833215 0 0 0 0 0 0 0 0 0.0761614623000762 0 0.0811688311688312 0 0 0 0 0 0.00624395117230183 0.0255972696245734 0.0201099343075479 0.019466614755694 0.068273725119479 0.00412422155318184 0 0 0 0 0 0.00715512306811677 0.0448229493500672 0 0 0 0 0 0 0 0.0142247510668563 0.0868809730668983 0.0160565189466924 0 0 0 0 0 0 0.0164744645799012 0.0159235668789809 0 0.00805477245267821 0
"youth" 0.00787649653434152 0.00486073980459826 0.00411776816965205 0 0 0 0 0 0 0.0273747604708459 0.0252780586450961 0 0.0132231404958678 0.107161993213074 0 0.0109161367791938 0.0213037920749893 0.0584624378836597 0.022901928851341 0 0.0193124758594052 0.0504540867810293 0.00419639110365086 0 0 0 0 0 0 0 0 0.0158177791838026 0.115673799884326 0.00624395117230183 0 0.00670331143584931 0.0038933229511388 0 0.00412422155318184 0 0 0 0 0 0 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106157112526539 0 0.0201369311316955 0
"abundance" 0 0 0.0205888408482602 0 0.0397120873665922 0.0697512206463613 0 0.0095383441434567 0.0175377060680463 0.0164248562825075 0.0160860373196066 0 0.00661157024793388 0.017860332202179 0 0.0163742051687908 0.0047341760166643 0 0.00508931752252023 0 0.0386249517188103 0 0 0 0 0 0 0 0 0 0 0.0158177791838026 0 0 0.0127986348122867 0 0.00778664590227759 0 0 0.0105474106106951 0 0.0648508430609598 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"arm" 0 0.00486073980459826 0.00411776816965205 0.00428798078984606 0 0.00775013562737348 0 0 0 0.0273747604708459 0.0206820479823513 0.00621581302834411 0 0 0.0373552484124019 0.0463935813115738 0.0142025280499929 0 0.0178126113288208 0.0171159606332905 0 0 0 0 0 0 0 0 0 0 0 0.0316355583676052 0 0.00624395117230183 0 0 0.0038933229511388 0.00525182500919069 0.00412422155318184 0 0 0 0 0 0.0250429307384087 0 0 0 0 0 0 0 0 0 0 0 0.0413393964448119 0 0 0 0 0 0 0 0 0.00805477245267821 0
"beside" 0 0.0340251786321878 0.0288243771875643 0.00428798078984606 0 0.0116252034410602 0 0.0190766882869134 0 0.0109499041883384 0.00229800533137237 0.00310790651417205 0.00661157024793388 0 0.112065745237206 0.00272903419479846 0.00236708800833215 0 0.0483485164639422 0 0 0 0.0167855644146034 0.0720634158059092 0 0 0 0 0 0 0 0.0158177791838026 0 0.00624395117230183 0 0.00670331143584931 0 0 0 0 0 0.0324254215304799 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0.0160565189466924 0 0 0 0 0 0 0 0.00530785562632696 0.0396353547364249 0.00805477245267821 0
"golden" 0.00262549884478051 0 0.00411776816965205 0.00428798078984606 0.00496401092082403 0.00775013562737348 0 0 0.0526131182041389 0.00547495209416918 0 0.0341869716558926 0 0.017860332202179 0 0.00272903419479846 0.00236708800833215 0 0 0.0684638425331622 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0.0316355583676052 0 0.0468296337922637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0284495021337127 0 0 0 0 0 0 0 0 0.107084019769357 0.0106157112526539 0 0.0161095449053564 0
"healed" 0.00262549884478051 0 0 0.0171519231593842 0 0.00775013562737348 0 0 0 0 0.00229800533137237 0.00310790651417205 0 0 0 0.00545806838959692 0.016569616058325 0 0.0101786350450405 0 0.0193124758594052 0 0.0167855644146034 0 0 0 0 0 0 0 0 0 0 0 0.0469283276450512 0.0335165571792466 0.058399844267082 0.00525182500919069 0.0164968862127273 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0.0142247510668563 0.0434404865334492 0 0.0413393964448119 0 0 0 0 0 0.0164744645799012 0 0 0.00402738622633911 0
"lebanon" 0 0 0.0370599135268684 0.0171519231593842 0 0.0348756103231807 0.0135556459265284 0 0 0 0.0114900266568618 0 0 0 0.261486738886814 0.0245613077531861 0.0094683520333286 0 0.0127232938063006 0 0.0579374275782155 0 0 0 0 0 0 0.0811688311688312 0.0694444444444444 0 0 0.0316355583676052 0 0 0 0 0 0 0 0 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0 0 0.0321130378933847 0 0 0 0 0 0 0 0.0106157112526539 0 0 0
"prepare" 0 0 0 0 0.00992802184164805 0.015500271254747 0 0 0.0175377060680463 0.0109499041883384 0.0137880319882342 0.00310790651417205 0.00661157024793388 0 0 0.0163742051687908 0.0189367040666572 0 0.0458038577026821 0 0 0.0504540867810293 0 0.0240211386019697 0 0 0.0320924261874198 0 0 0 0 0 0.0578368999421631 0.0156098779307546 0.00853242320819113 0.00670331143584931 0.0038933229511388 0.0105036500183814 0 0 0.0106326422115896 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0.228310502283105 0.0142247510668563 0 0.0107043459644616 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"simon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0383959044368601 0.0670331143584931 0.058399844267082 0.126043800220577 0.049490658638182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0648929266709929 0 0 0 0 0 0 0 0 0
"tidings" 0.00262549884478051 0.0631896174597774 0.0123533045089561 0.00857596157969212 0.00496401092082403 0 0 0 0 0 0.00689401599411711 0.00310790651417205 0.00661157024793388 0 0 0.0191032393635892 0.0213037920749893 0 0.00254465876126011 0.00855798031664527 0 0 0 0 0.154559505409583 0.0761614623000762 0 0.0811688311688312 0 0 0 0 0 0 0.00426621160409556 0 0.0272532606579716 0 0.0206211077659092 0.0316422318320852 0 0 0 0 0 0 0 0.0544365813826892 0 0 0 0 0 0.0284495021337127 0 0 0.0413393964448119 0 0 0 0 0 0.0164744645799012 0 0 0.0120821586790173 0
"wept" 0.0393824826717076 0.0486073980459826 0 0.0171519231593842 0 0.00387506781368674 0.0271112918530568 0.0190766882869134 0 0.00547495209416918 0.00459601066274474 0.00310790651417205 0 0 0 0.00272903419479846 0 0 0 0 0.0193124758594052 0 0 0 0 0 0 0 0 0 0 0 0 0.0156098779307546 0.00426621160409556 0.0134066228716986 0.00778664590227759 0.0105036500183814 0.00412422155318184 0 0.0106326422115896 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00823723228995058 0.0318471337579618 0.0792707094728498 0.0241643173580346 0
"acts" 0 0 0.0576487543751287 0.0986235581664594 0.00496401092082403 0.0620010850189878 0 0 0.0175377060680463 0 0.0160860373196066 0 0 0 0 0.00272903419479846 0 0 0 0 0 0 0 0 0 0 0.0320924261874198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0164744645799012 0.0106157112526539 0 0.00402738622633911 0
"adversaries" 0 0.00486073980459826 0 0 0.00496401092082403 0 0.0135556459265284 0.0286150324303701 0 0.00547495209416918 0.0758341759352882 0.00310790651417205 0 0 0 0.0163742051687908 0.00710126402499645 0.116924875767319 0.00508931752252023 0.00855798031664527 0 0 0 0 0 0 0.0320924261874198 0.0811688311688312 0 0 0 0 0 0.00312197558615092 0 0 0.00778664590227759 0 0 0 0.0106326422115896 0 0 0 0.0143102461362335 0.0448229493500672 0 0 0 0 0 0 0 0.0142247510668563 0 0.00535217298223079 0 0 0 0 0 0 0 0 0 0 0
"appeared" 0.0236294896030246 0.00486073980459826 0.0164710726786082 0.00428798078984606 0 0.00775013562737348 0 0.0095383441434567 0 0 0.00459601066274474 0.0217553455992044 0 0 0 0 0.00236708800833215 0 0.00508931752252023 0.0256739409499358 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0 0 0.0124879023446037 0.0213310580204778 0.0134066228716986 0.0233599377068328 0 0.0329937724254547 0 0.0425305688463583 0 0 0 0.00357756153405839 0 0 0 0 0 0 0.222965440356745 0 0 0 0 0 0 0 0 0 0 0 0.0159235668789809 0 0.00402738622633911 0
